SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101901,Cash loans,F,Y,Y,1,135000,509400,32683.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-12158,-175,-2045,-1514,8,1,1,0,1,0,1,Accountants,3,3,3,THURSDAY,9,0,0,0,0,0,0,Medicine,0.423626365,0.262910452,0.406617437,0.1485,0.1228,0.9846,0.7892,0,0.18,0.1552,0.3333,0.375,0.0857,0.121,0.173,,0.1125,0.1513,0.1138,0.9846,0.7975,0,0.1611,0.1379,0.3333,0.375,0.0441,0.1322,0.1608,,0.0972,0.1499,0.1228,0.9846,0.792,0,0.18,0.1552,0.3333,0.375,0.0872,0.1231,0.1761,,0.1149,reg oper account,block of flats,0.1797,Panel,No,0,0,0,0,-2734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101903,Cash loans,M,Y,Y,0,135000,265500,17869.5,265500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018209,-8318,-1335,-8318,-995,19,1,1,0,1,0,1,Drivers,1,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.148397642,0.113306388,0.472253343,0.067,0.075,0.9767,0.6804,0.0124,0,0.1379,0.1667,0.2083,0.0322,0.0538,0.0509,0.0039,0.0666,0.0683,0.0778,0.9767,0.6929,0.0126,0,0.1379,0.1667,0.2083,0.0329,0.0588,0.053,0.0039,0.0705,0.0677,0.075,0.9767,0.6847,0.0125,0,0.1379,0.1667,0.2083,0.0327,0.0547,0.0518,0.0039,0.068,reg oper account,block of flats,0.0613,"Stone, brick",No,0,0,0,0,-883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101920,Cash loans,M,Y,Y,0,360000,958225.5,92529,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-21989,-6189,-9684,-5257,4,1,1,0,1,1,0,Drivers,2,3,3,TUESDAY,6,0,0,0,0,0,0,Other,,0.628679741,0.586740009,0.0567,0.055,0.9906,0.8708,0.0147,0.08,0.069,0.3333,0.375,0.0493,0.0462,0.0762,0,0,0.0578,0.0571,0.9906,0.8759,0.0149,0.0806,0.069,0.3333,0.375,0.0505,0.0505,0.0794,0,0,0.0573,0.055,0.9906,0.8725,0.0148,0.08,0.069,0.3333,0.375,0.0502,0.047,0.0776,0,0,reg oper account,block of flats,0.068,Panel,No,6,0,5,0,-797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101921,Cash loans,F,N,Y,2,157500,1575000,65128.5,1575000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-13547,-400,-2691,-1696,,1,1,0,1,0,0,Sales staff,4,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.380289719,0.604617311,0.662637792,0.0247,,0.9836,,,0,0.1034,0.0833,,,,0.0259,,,0.0252,,0.9836,,,0,0.1034,0.0833,,,,0.027,,,0.025,,0.9836,,,0,0.1034,0.0833,,,,0.0264,,,,block of flats,0.0224,"Stone, brick",No,0,0,0,0,-2625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101922,Cash loans,M,N,Y,2,121500,172597.5,8433,117000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22360,365243,-1876,-5063,,1,0,0,1,0,1,,4,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,0.156725975,0.624873885,0.777659443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
101961,Cash loans,M,Y,N,0,94500,265500,16965,265500,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.019101,-8155,-1543,-2540,-86,2,1,1,0,1,0,0,Waiters/barmen staff,1,2,2,MONDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.179890789,0.398123558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101962,Cash loans,M,N,Y,1,202500,112500,11812.5,112500,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-11237,-2196,-8070,-3488,,1,1,1,1,1,0,Core staff,3,3,3,WEDNESDAY,3,0,0,0,0,0,0,Telecom,,0.705111516,0.542445144,0.0845,0.1145,0.9781,0.7008,0,0,0.2069,0.1667,0.2083,0.0974,0.0807,0.0777,0,0.0516,0.063,0.1019,0.9782,0.7125,0,0,0.1379,0.1667,0.2083,0.0637,0.0882,0.0561,0,0,0.0937,0.1145,0.9781,0.7048,0,0,0.2069,0.1667,0.2083,0.0934,0.0821,0.0888,0,0,not specified,block of flats,0.0423,Panel,No,1,0,1,0,-2232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101971,Cash loans,M,Y,N,0,135000,454500,19386,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15752,-2918,-4353,-4851,8,1,1,0,1,1,0,Laborers,2,3,2,FRIDAY,14,0,0,0,0,0,0,Construction,0.469878923,0.611683444,,0.3711,0.3023,0.9846,0.7892,0.0923,0.44,0.3793,0.3333,0.375,0.3323,0.3026,0.4185,0,0,0.3782,0.3137,0.9846,0.7975,0.0931,0.4431,0.3793,0.3333,0.375,0.3399,0.3306,0.436,0,0,0.3747,0.3023,0.9846,0.792,0.0929,0.44,0.3793,0.3333,0.375,0.3381,0.3078,0.426,0,0,reg oper account,block of flats,0.3796,Panel,No,0,0,0,0,-1433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101976,Cash loans,M,N,N,0,171000,407520,32328,360000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.025164,-13400,-305,-7490,-4571,,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.251321164,,0.0825,0.0733,0.9752,0.66,0.0079,0,0.1379,0.1667,0.2083,0.016,0.0672,0.0702,0,0,0.084,0.076,0.9752,0.6733,0.008,0,0.1379,0.1667,0.2083,0.0163,0.0735,0.0732,0,0,0.0833,0.0733,0.9752,0.6645,0.008,0,0.1379,0.1667,0.2083,0.0163,0.0684,0.0715,0,0,reg oper account,block of flats,0.0552,Panel,No,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102002,Cash loans,F,N,Y,0,225000,729792,39721.5,630000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-11698,-2928,-89,-2402,,1,1,0,1,0,1,Sales staff,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.212626672,0.59887378,0.529889834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
102005,Cash loans,F,N,Y,1,189000,1354500,47209.5,1354500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,-15009,-92,-1375,-3527,,1,1,0,1,0,0,Core staff,3,2,2,MONDAY,18,0,0,0,1,0,1,Business Entity Type 3,0.595797844,0.636344563,0.626304277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,-1066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102007,Cash loans,M,N,N,0,162000,332946,17127,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-16743,-3105,-6998,-293,,1,1,0,1,0,0,Drivers,2,2,2,TUESDAY,13,0,0,0,0,0,0,Postal,0.708141663,0.038426672,0.140243184,,0.1186,0.9757,,,,0.2069,0.1667,,,,0.0956,,0.0991,,0.123,0.9757,,,,0.2069,0.1667,,,,0.0997,,0.1049,,0.1186,0.9757,,,,0.2069,0.1667,,,,0.0974,,0.1012,,,0.0998,"Stone, brick",No,0,0,0,0,-1162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102017,Cash loans,F,N,Y,0,216000,539100,22968,450000,Unaccompanied,Working,Higher education,Widow,House / apartment,0.006207,-19443,-3395,-11525,-2981,,1,1,0,1,0,1,Sales staff,1,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,,0.750626936,0.67224289,,,0.9722,,,0,0.1724,0.1667,,0.0274,,0.0557,,0.0415,,,0.9722,,,0,0.1724,0.1667,,0.028,,0.058,,0.0439,,,0.9722,,,0,0.1724,0.1667,,0.0278,,0.0567,,0.0424,,block of flats,0.0763,"Stone, brick",No,0,0,0,0,-3356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
102019,Cash loans,M,N,Y,2,180000,481176,24696,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16107,-651,-1531,-3773,,1,1,0,1,0,0,,4,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.742350923,0.07546094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102029,Cash loans,F,N,Y,0,112500,296280,23539.5,225000,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.009334,-16965,-3162,-7437,-521,,1,1,0,1,1,0,Medicine staff,2,2,2,FRIDAY,18,0,0,0,0,0,0,Medicine,,0.761053609,0.798137231,0.101,0.0884,0.9791,0.7144,,0,0.2069,0.1667,0.2083,0.0685,0.0824,0.0913,0,0.0082,0.1029,0.0918,0.9791,0.7256,,0,0.2069,0.1667,0.2083,0.0701,0.09,0.0951,0,0.0087,0.102,0.0884,0.9791,0.7182,,0,0.2069,0.1667,0.2083,0.0697,0.0838,0.0929,0,0.0084,reg oper account,block of flats,0.0736,Panel,No,7,0,7,0,-2616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102051,Cash loans,F,N,Y,2,180000,450000,23107.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.001276,-9963,-786,-918,-2382,,1,1,1,1,1,0,,4,2,2,FRIDAY,7,0,0,0,0,0,0,Other,0.505867566,0.04336207,0.542445144,0.0278,0.0583,0.9831,0.7688,0.0143,0,0.0572,0.1804,0.2221,0.0431,0.0227,0.0518,0,0.0178,0.0179,0.0372,0.9836,0.7844,0.0095,0,0.069,0.1667,0.2083,0.0363,0.0156,0.0304,0,0,0.026,0.0674,0.9836,0.7786,0.0124,0,0.069,0.1667,0.2083,0.0376,0.0214,0.0605,0,0,reg oper account,block of flats,0.037,Panel,No,7,0,7,0,-671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102052,Cash loans,F,N,N,2,126000,289597.5,14062.5,234000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-14412,-1846,-8394,-5264,,1,1,0,1,0,0,,4,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.81390034,0.730652314,0.636376171,0.1443,0.1338,0.9776,0.694,0.0133,0,0.2414,0.1667,0.2083,0.0956,0.1177,0.1203,0,0,0.1471,0.1388,0.9777,0.706,0.0134,0,0.2414,0.1667,0.2083,0.0978,0.1286,0.1254,0,0,0.1457,0.1338,0.9776,0.6981,0.0133,0,0.2414,0.1667,0.2083,0.0973,0.1197,0.1225,0,0,reg oper account,block of flats,0.1068,Panel,No,0,0,0,0,-2130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102054,Cash loans,M,Y,Y,3,315000,738108,45283.5,630000,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-13717,-4243,-4439,-4443,19,1,1,0,1,0,0,Managers,5,2,2,THURSDAY,14,0,0,0,0,1,1,Construction,0.777493746,0.581389611,0.643025564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102062,Cash loans,M,N,Y,0,72000,225000,14508,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-16160,-4716,-7637,-4350,,1,1,1,1,1,0,Laborers,2,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.665425711,0.432961667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-1530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102067,Cash loans,M,N,Y,0,166500,431280,22149,360000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-22140,365243,-12255,-4229,,1,0,0,1,0,0,,1,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.216797312,0.510089528,0.0309,0.0771,0.9717,0.6804,0.0542,0,0.1379,0.0833,0.125,0.0266,0.0252,0.0354,0,0,0.0315,0.08,0.9717,0.6929,0.0547,0,0.1379,0.0833,0.125,0.0272,0.0275,0.0368,0,0,0.0312,0.0771,0.9717,0.6847,0.0545,0,0.1379,0.0833,0.125,0.027,0.0257,0.036,0,0,reg oper account,block of flats,0.0311,"Stone, brick",No,1,0,1,0,-441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
102068,Cash loans,M,Y,Y,2,180000,195543,13198.5,148500,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-14921,-1754,-559,-4965,13,1,1,0,1,0,0,Laborers,4,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.430025245,0.269807073,0.572682505,0.0325,0.0112,0.9682,0.5648,0.0327,0,0.0862,0.1042,0.1458,0.0134,0.024,0.0326,0.0116,0.0135,0.0252,0.0068,0.9682,0.5818,0.033,0,0.069,0.0833,0.125,0.0117,0.022,0.0288,0,0,0.0328,0.0112,0.9682,0.5706,0.0329,0,0.0862,0.1042,0.1458,0.0136,0.0244,0.0332,0.0116,0.0137,reg oper spec account,block of flats,0.0397,"Stone, brick",No,0,0,0,0,-2154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
102070,Cash loans,F,N,Y,0,247500,1107612,47677.5,990000,Unaccompanied,Working,Higher education,Married,House / apartment,0.009175,-13659,-996,-4740,-4774,,1,1,1,1,0,0,Managers,2,2,2,WEDNESDAY,14,1,1,0,1,1,0,Trade: type 3,0.483929285,0.616813037,0.353987608,0.0928,0.156,0.9826,,,0,0.2069,0.1667,,0.0365,,0.0911,,0,0.0945,0.1619,0.9826,,,0,0.2069,0.1667,,0.0373,,0.095,,0,0.0937,0.156,0.9826,,,0,0.2069,0.1667,,0.0371,,0.0928,,0,,block of flats,0.0801,Panel,No,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102090,Cash loans,F,N,N,0,90000,360000,18378,360000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019689,-23459,365243,-4140,-4731,,1,0,0,1,1,0,,1,2,2,MONDAY,15,0,0,0,1,0,0,XNA,,0.124182907,0.617826147,0.0165,0,0.9876,0.83,0.0042,0,0.069,0.0417,0.0833,0.0117,0.0134,0.0219,0,0,0.0168,0,0.9876,0.8367,0.0043,0,0.069,0.0417,0.0833,0.0119,0.0147,0.0228,0,0,0.0167,0,0.9876,0.8323,0.0042,0,0.069,0.0417,0.0833,0.0119,0.0137,0.0223,0,0,reg oper account,block of flats,0.0195,Wooden,No,0,0,0,0,-7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102092,Cash loans,M,N,N,0,180000,88618.5,10021.5,76500,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.026392,-8644,-1310,-3080,-1300,,1,1,0,1,0,0,Core staff,1,2,2,TUESDAY,17,0,0,0,1,1,0,Bank,,0.574113225,0.372333666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,-1082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
102099,Cash loans,M,Y,Y,0,157500,247500,19683,247500,,Working,Secondary / secondary special,Married,House / apartment,0.026392,-9211,-926,-9211,-1690,11,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,13,0,0,0,1,1,0,Business Entity Type 3,,0.567126729,0.365616507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102100,Cash loans,F,Y,Y,1,382500,2156400,67063.5,1800000,Family,Commercial associate,Higher education,Married,House / apartment,0.072508,-16513,-593,-10134,-27,3,1,1,0,1,0,1,Cooking staff,3,1,1,WEDNESDAY,13,0,0,0,0,0,0,Transport: type 4,0.393924763,0.673217769,0.497468889,0.1134,0.2155,0.9563,,,0,0.2759,0.1667,,0.1018,,0.1333,,0.0794,0.1155,0.2236,0.9563,,,0,0.2759,0.1667,,0.1041,,0.1389,,0.084,0.1145,0.2155,0.9563,,,0,0.2759,0.1667,,0.1035,,0.1357,,0.081,,block of flats,0.1374,"Stone, brick",No,1,0,1,0,-475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102112,Cash loans,F,N,Y,0,180000,632664,46165.5,540000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010276,-11219,-636,-5328,-1906,,1,1,0,1,0,0,Cooking staff,1,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,0.41736047,0.703303184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102113,Cash loans,F,N,N,1,112500,202500,10467,202500,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00823,-10104,-313,-4639,-2772,,1,1,0,1,0,1,Sales staff,2,2,2,WEDNESDAY,16,0,0,0,0,0,0,Trade: type 7,0.414440072,0.539477996,0.610991328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102122,Cash loans,F,Y,Y,0,180000,454500,36040.5,454500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.015221,-19463,-7698,-9544,-2985,18,1,1,0,1,0,0,Managers,1,2,2,FRIDAY,8,0,0,0,1,0,1,Self-employed,,0.276282908,0.239226279,0.066,0.0801,0.9742,0.6464,,0,0.1379,0.0833,0.0417,,0.0504,0.0327,0.0154,0.0472,0.0672,0.0832,0.9742,0.6602,,0,0.1379,0.0833,0.0417,,0.0551,0.0341,0.0156,0.05,0.0666,0.0801,0.9742,0.6511,,0,0.1379,0.0833,0.0417,,0.0513,0.0333,0.0155,0.0482,reg oper account,block of flats,0.0391,"Stone, brick",No,3,0,3,0,-315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
102123,Cash loans,F,N,N,0,148500,1350000,41904,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-22825,-11015,-5057,-1635,,1,1,1,1,1,0,Medicine staff,2,2,2,THURSDAY,14,0,0,0,0,0,0,Medicine,,0.147971313,0.69562193,0.0825,0.0841,0.9771,0.6532,0.0087,0,0.1724,0.1667,0.2083,0.0734,0.0672,0.0672,0.0039,0,0.084,0.0702,0.9747,0.6668,0.0088,0,0.1379,0.1667,0.2083,0.075,0.0735,0.0495,0.0039,0,0.0833,0.0841,0.9771,0.6578,0.0087,0,0.1724,0.1667,0.2083,0.0746,0.0684,0.0684,0.0039,0,reg oper spec account,block of flats,0.0617,Panel,No,6,0,6,0,-539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102125,Cash loans,M,Y,Y,0,225000,817560,30951,675000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-17774,365243,-7671,-1320,2,1,0,0,1,0,0,,2,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.604512755,0.593717587,0.0186,0.0447,0.9851,0.796,0.0181,0,0.1034,0.0417,0.0417,0.0309,0.0151,0.0172,0,0,0.0189,0.0463,0.9851,0.804,0.0182,0,0.1034,0.0417,0.0417,0.0316,0.0165,0.0179,0,0,0.0187,0.0447,0.9851,0.7987,0.0182,0,0.1034,0.0417,0.0417,0.0314,0.0154,0.0175,0,0,reg oper account,block of flats,0.0234,"Stone, brick",No,0,0,0,0,-654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
102126,Cash loans,M,Y,Y,0,90000,479799,24628.5,400500,Unaccompanied,Commercial associate,Lower secondary,Married,House / apartment,0.019101,-11692,-2838,-958,-3849,16,1,1,0,1,0,0,Low-skill Laborers,2,2,2,TUESDAY,16,0,0,0,0,0,0,University,0.201519852,0.457609708,0.26504943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,1,-121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
102146,Cash loans,M,Y,Y,1,157500,112500,11943,112500,Family,Working,Higher education,Married,House / apartment,0.006296,-11520,-376,-5047,-3721,10,1,1,1,1,1,0,,3,3,3,FRIDAY,10,0,0,0,0,0,0,Military,0.392414724,0.531019429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102147,Cash loans,F,N,Y,0,103500,404325,20772,337500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006008,-17529,-10292,-10328,-1071,,1,1,0,1,0,0,Security staff,2,2,2,FRIDAY,9,0,0,0,0,0,0,Housing,,0.554923932,0.282248434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102151,Cash loans,F,Y,Y,1,90000,360000,18508.5,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10575,-2428,-2143,-2147,17,1,1,1,1,0,0,Core staff,3,2,2,TUESDAY,14,0,0,0,0,1,1,Kindergarten,0.467723879,0.452723678,0.719490785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102158,Cash loans,F,N,N,0,301500,630000,32296.5,630000,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.00702,-15616,-3218,-3843,-4688,,1,1,1,1,1,0,Core staff,2,2,2,MONDAY,11,0,0,0,0,0,0,Bank,,0.187928907,0.2692858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5,0,5,0,-1901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
